timestamp,ev_kw,lag_1,lag_4,lag_96,lag_672,roll_1h_mean,roll_6h_mean,roll_24h_mean,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos,dow_sin,dow_cos,is_weekend
2018-05-17 09:30:00+00:00,6.5228,7.8177,8.7584,3.2016,0.0,7.670499999999989,5.538495833333333,20.58660520833333,646.0,527.5,118.5,64.0,11.15,14.7,0.6087614290087204,-0.7933533402912353,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 09:45:00+00:00,9.7198,6.5228,9.5151,1.6973999999999998,3.1188,7.721674999999989,5.649279166666666,20.670171874999998,678.5,555.25,123.25,61.5,11.525,14.65,0.5555702330196022,-0.8314696123025453,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 10:00:00+00:00,6.9,9.7198,6.8264,1.9895,0.0,7.7400749999999885,5.723645833333333,20.72132291666667,711.0,583.0,128.0,59.0,11.9,14.6,0.49999999999999994,-0.8660254037844387,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 10:15:00+00:00,3.8686,6.9,7.8177,3.6754,0.0,6.752799999999989,5.743962500000001,20.723335416666668,737.25,611.5,125.75,61.25,12.225,14.475,0.4422886902190013,-0.8968727415326883,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 10:30:00+00:00,3.4408,3.8686,6.5228,3.3856,0.0,5.982299999999989,5.7462625,20.723910416666666,763.5,640.0,123.5,63.5,12.55,14.35,0.3826834323650899,-0.9238795325112867,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 10:45:00+00:00,2.7462,3.4408,9.7198,3.404,0.0,4.2388999999999895,5.7198125,20.717058333333334,789.75,668.5,121.25,65.75,12.875,14.225,0.32143946530316175,-0.9469301294951056,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 11:00:00+00:00,3.5420000000000003,2.7462,6.9,4.0894,2.4288000000000003,3.3993999999999893,5.626854166666667,20.711356249999998,816.0,697.0,119.0,68.0,13.2,14.1,0.258819045102521,-0.9659258262890682,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 11:15:00+00:00,0.0,3.5420000000000003,3.8686,5.2072,0.0,2.432249999999989,5.451479166666666,20.657114583333332,828.75,707.25,121.5,75.25,13.425,13.7,0.19509032201612816,-0.9807852804032304,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 11:30:00+00:00,0.0,0.0,3.4408,11.0446,0.0,1.5720499999999893,5.3019791666666665,20.542066666666667,841.5,717.5,124.0,82.5,13.65,13.3,0.13052619222005157,-0.9914448613738104,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 11:45:00+00:00,0.0,0.0,2.7462,3.5374,2.806,0.8854999999999894,5.3019791666666665,20.50521875,854.25,727.75,126.5,89.75,13.875,12.9,0.06540312923014312,-0.9978589232386035,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
