timestamp,pv_kw,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos
2025-05-14 00:45:00,0.0,0.0,0.0,0.0,0.0,9.924999999999999,5.800000000000001,0.19509032201612825,0.9807852804032304,0.742280907086982,-0.6700888411055113
2025-05-14 01:00:00,0.0,0.0,0.0,0.0,0.0,9.5,5.4,0.25881904510252074,0.9659258262890683,0.742280907086982,-0.6700888411055113
2025-05-14 01:15:00,0.0,0.0,0.0,0.0,0.0,9.325,5.15,0.3214394653031616,0.9469301294951057,0.742280907086982,-0.6700888411055113
2025-05-14 01:30:00,0.0,0.0,0.0,0.0,0.0,9.15,4.9,0.3826834323650898,0.9238795325112867,0.742280907086982,-0.6700888411055113
2025-05-14 01:45:00,0.0,0.0,0.0,0.0,0.0,8.975000000000001,4.65,0.4422886902190013,0.8968727415326883,0.742280907086982,-0.6700888411055113
2025-05-14 02:00:00,0.0,0.0,0.0,0.0,0.0,8.8,4.4,0.49999999999999994,0.8660254037844387,0.742280907086982,-0.6700888411055113
2025-05-14 02:15:00,0.0,0.0,0.0,0.0,0.0,8.700000000000001,4.325,0.5555702330196022,0.8314696123025452,0.742280907086982,-0.6700888411055113
2025-05-14 02:30:00,0.0,0.0,0.0,0.0,0.0,8.600000000000001,4.25,0.6087614290087207,0.7933533402912352,0.742280907086982,-0.6700888411055113
2025-05-14 02:45:00,0.0,0.0,0.0,0.0,0.0,8.5,4.175,0.6593458151000688,0.7518398074789774,0.742280907086982,-0.6700888411055113
2025-05-14 03:00:00,0.0,0.0,0.0,0.0,0.0,8.4,4.1,0.7071067811865476,0.7071067811865476,0.742280907086982,-0.6700888411055113
2025-05-14 03:15:00,0.0,0.0,0.0,0.0,0.0,8.3,4.25,0.7518398074789773,0.659345815100069,0.742280907086982,-0.6700888411055113
2025-05-14 03:30:00,0.0,0.0,0.0,0.0,0.0,8.2,4.4,0.7933533402912352,0.6087614290087207,0.742280907086982,-0.6700888411055113
2025-05-14 03:45:00,0.6,0.0,0.0,0.0,0.0,8.1,4.55,0.8314696123025452,0.5555702330196023,0.742280907086982,-0.6700888411055113
2025-05-14 04:00:00,4.5,0.0,0.0,0.0,0.0,8.0,4.7,0.8660254037844386,0.5000000000000001,0.742280907086982,-0.6700888411055113
2025-05-14 04:15:00,11.7,12.0,5.75,6.25,0.0,8.4,4.85,0.8968727415326884,0.44228869021900125,0.742280907086982,-0.6700888411055113
2025-05-14 04:30:00,22.8,24.0,11.5,12.5,0.0,8.8,5.0,0.9238795325112867,0.38268343236508984,0.742280907086982,-0.6700888411055113
2025-05-14 04:45:00,34.8,36.0,17.25,18.75,0.0,9.2,5.1499999999999995,0.9469301294951057,0.3214394653031615,0.742280907086982,-0.6700888411055113
2025-05-14 05:00:00,46.5,48.0,23.0,25.0,0.0,9.6,5.3,0.9659258262890683,0.25881904510252074,0.742280907086982,-0.6700888411055113
2025-05-14 05:15:00,61.2,82.0,48.0,34.0,0.0,10.15,5.15,0.9807852804032304,0.19509032201612833,0.742280907086982,-0.6700888411055113
2025-05-14 05:30:00,72.9,116.0,73.0,43.0,0.0,10.7,5.0,0.9914448613738104,0.1305261922200517,0.742280907086982,-0.6700888411055113
2025-05-14 05:45:00,89.7,150.0,98.0,52.0,0.0,11.25,4.8500000000000005,0.9978589232386035,0.06540312923014305,0.742280907086982,-0.6700888411055113
2025-05-14 06:00:00,119.7,184.0,123.0,61.0,0.0,11.8,4.7,1.0,6.123233995736766e-17,0.742280907086982,-0.6700888411055113
